source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Mortgage Consultancy,,2019-07-29 17:17:37,"What Does It Takes to Achieve Success? ➖➖▶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker https://youtu.be/Yabcvi9RiI4",11,11,,,,,,,1394805057340763,/story.php?story_fbid=1394805057340763&id=409881809166431
Mortgage Consultancy,,2019-07-29 09:26:35,Compare the Best Business Loan Rates for SME Owners in Singapore!,47,47,,,,,,,1394590487362220,/story.php?story_fbid=1394590487362220&id=409881809166431
Mortgage Consultancy,,2019-07-28 16:09:23,"No One can Ever Stop You from Pursuing your Dream! ➖➖▶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker https://youtu.be/q_USMCsJPS4",20,20,,,,,,,1394062230748379,/story.php?story_fbid=1394062230748379&id=409881809166431
Mortgage Consultancy,,2019-07-27 21:31:21,"Believe In Yourself and the Best Will Come! ➖➖▶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",31,29,,2,,,,,1393502834137652,/story.php?story_fbid=1393502834137652&id=409881809166431
Mortgage Consultancy,,2019-07-27 08:59:20,"Set a POWER Goal and Go All the Way! ➖➖▶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",43,42,,1,,,,,1393140384173897,/story.php?story_fbid=1393140384173897&id=409881809166431
Mortgage Consultancy,,2019-07-26 09:38:26,,30,30,,,,,,,1392284070926195,/story.php?story_fbid=1392284070926195&id=409881809166431
Mortgage Consultancy,,2019-07-26 09:38:09,,41,40,,1,,,,,1392283954259540,/story.php?story_fbid=1392283954259540&id=409881809166431
Mortgage Consultancy,,2019-07-26 09:37:25,,49,46,1,2,,,,,1392283654259570,/story.php?story_fbid=1392283654259570&id=409881809166431
Mortgage Consultancy,,2019-07-26 08:33:10,"<GOOD NEWS!> Due to the overwhelming response for the 1.8%+ FIXED rate National Day Promo Package, we will be working doubly hard and stepping up on manpower to assist on your applications during this crazy period!  PM our 24-Hour hotline +65 85565271 to get The Best Quote For Home Loan And Refinancing Now! With an alternative Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. ‪Up to $3,000.00 CASH Reward & $540.00 Shopping Vouchers to Be Given Out. Its been a long while since we last see fixed rates going at below 2%. https://www.mortgageconsultancy.com.sg/",51,50,,1,,,,,1392256210928981,/story.php?story_fbid=1392256210928981&id=409881809166431
Mortgage Consultancy,,2019-07-26 00:08:30,"Finding the Best Property Agent in Singapore! ➖➖▶ Comment, Like, & Share The Message! Learn the 5 Consideration Factors on Finding the Best Property Agent by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #property agent #Best property agent #mortgagebroker #Singapore property agent #HDB agent",36,36,,,,,,,1392018904286045,/story.php?story_fbid=1392018904286045&id=409881809166431
Mortgage Consultancy,,2019-07-25 23:47:40,"The BEST Advice Given by my Dad! Be Passionate About What You are Doing! ➖➖▶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",39,39,,,,,,,1392004740954128,/story.php?story_fbid=1392004740954128&id=409881809166431
Mortgage Consultancy,,2019-07-24 23:39:48,"Think BIG, Dream BIG & Most Importantly Take BIG Action! ➖➖▶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",37,36,,1,,,,,1391209524366983,/story.php?story_fbid=1391209524366983&id=409881809166431
Mortgage Consultancy,,2019-07-23 10:08:04,,63,60,,3,,,,,1389956201158982,/story.php?story_fbid=1389956201158982&id=409881809166431
Mortgage Consultancy,,2019-07-22 20:28:15,,66,64,,2,,,,,1389526724535263,/story.php?story_fbid=1389526724535263&id=409881809166431
Mortgage Consultancy,,2019-07-22 20:27:36,,37,35,,2,,,,,1389526187868650,/story.php?story_fbid=1389526187868650&id=409881809166431
Mortgage Consultancy,,2019-07-22 20:27:17,,47,47,,,,,,,1389525821202020,/story.php?story_fbid=1389525821202020&id=409881809166431
Mortgage Consultancy,,2019-07-21 17:33:11,"While most of us here in Singapore are constantly busy pursuing deadlines and assignments in our career, we must never forget to give ourselves time for exercise to upkeep a healthy and balanced lifestyle.  #WorkLifeBalancedMortgageConsultant",41,41,,,,,,,1388620941292508,/story.php?story_fbid=1388620941292508&id=409881809166431
Mortgage Consultancy,,2019-07-21 16:10:08,,25,25,,,,,,,1388578277963441,/story.php?story_fbid=1388578277963441&id=409881809166431
Mortgage Consultancy,,2019-07-20 16:35:45,"WOW!! Did I Just Hear the LOWEST Home Loan FIXED Rate at 1.8%+? With an alternative Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. ‪Up to $3,000.00 CASH Reward & $540.00 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",54,54,,,,,,,1387689794718956,/story.php?story_fbid=1387689794718956&id=409881809166431
Mortgage Consultancy,,2019-07-19 10:43:37,"In Mortgage Consultancy, we strive to constantly value add our clients with latest updates on bank rates and Creative Financing techniques which can help them in expanding their asset planning.  One of them is buying property in Singapore with no money down.  Curious to find out more, click the link below and get in touch with our Consultants now!  https://www.mortgageconsultancy.com.sg",42,42,,,,,,,1386749248146344,/story.php?story_fbid=1386749248146344&id=409881809166431
Mortgage Consultancy,,2019-07-18 14:40:00,,51,49,,1,1,,,,1386068084881127,/story.php?story_fbid=1386068084881127&id=409881809166431
Mortgage Consultancy,,2019-07-17 23:38:33,"<NATIONAL DAY PROMO IS BACK!> LOWEST Home Loan FIXED Rate from 1.8%+! Compare 16 Banks at Zero Cost. ‪Up to $3,000 Cash Subsidy & $540 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg",28,28,,,,,,,1385636411590961,/story.php?story_fbid=1385636411590961&id=409881809166431
Mortgage Consultancy,,2019-07-15 19:15:39,"<NATIONAL DAY PROMO IS BACK!> LOWEST Home Loan FIXED Rate from 1.8%+! Compare 16 Banks at Zero Cost. ‪Up to $3,000 Cash Subsidy & $540 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg",37,36,,1,,,,,1383916055096330,/story.php?story_fbid=1383916055096330&id=409881809166431
Mortgage Consultancy,,2019-07-15 16:09:31,"Our mortgage & business advisory consultants are always on the go. In Mortgage Consultancy, we provide a one stop service for all bank loans in Singapore and come to you at your doorstep to make the financing application easy and hassle free! https://www.mortgageconsultancy.com.sg",45,45,,,,,,,1383815525106383,/story.php?story_fbid=1383815525106383&id=409881809166431
Mortgage Consultancy,,2019-07-12 15:48:06,"<JOB POSITIONS AVAILABLE> 1) Business Consultants  2) Telesales Representatives Personnel with sales and telemarketing experience, housewives, school leavers and ORD personnel are welcome. Basic Pay + Attractive Commission + Allowance. Good career path and training provided.  Good communication skills required. Email resume to: admin@mortgageconsultancy.com.sg and kindly indicate the position that you are applying for.",43,43,,,,,,,1381419815345954,/story.php?story_fbid=1381419815345954&id=409881809166431
Mortgage Consultancy,,2019-07-11 11:19:39,,37,37,,,,,,,1380494455438490,/story.php?story_fbid=1380494455438490&id=409881809166431
Mortgage Consultancy,,2019-07-11 11:19:20,,40,40,,,,,,,1380494195438516,/story.php?story_fbid=1380494195438516&id=409881809166431
Mortgage Consultancy,,2019-07-11 10:59:22,Our Facebook page has received 5000 LIKES and the fan base is still growing!  Thank you for your support and we shall continue to empower and value add our clients with the LATEST bank rates.  https://www.facebook.com/consultmortgage,38,38,,,,,,,1380485028772766,/story.php?story_fbid=1380485028772766&id=409881809166431
Mortgage Consultancy,,2019-07-08 17:19:00,How can SME Micro Loan Help Small Business Owners to Expand their Operations?,36,36,,,,,,,1378455408975728,/story.php?story_fbid=1378455408975728&id=409881809166431
Mortgage Consultancy,,2019-07-05 20:45:07,,31,31,,,,,,,1376292705858665,/story.php?story_fbid=1376292705858665&id=409881809166431
Mortgage Consultancy,,2019-07-05 20:44:46,,29,29,,,,,,,1376292542525348,/story.php?story_fbid=1376292542525348&id=409881809166431
Mortgage Consultancy,,2019-07-05 20:44:27,,38,37,,1,,,,,1376292295858706,/story.php?story_fbid=1376292295858706&id=409881809166431
Mortgage Consultancy,,2019-07-05 20:44:07,,48,47,,1,,,,,1376292139192055,/story.php?story_fbid=1376292139192055&id=409881809166431
Mortgage Consultancy,,2019-07-05 20:43:49,,31,31,,,,,,,1376291905858745,/story.php?story_fbid=1376291905858745&id=409881809166431
Mortgage Consultancy,,2019-07-05 20:43:22,,25,25,,,,,,1,1376291569192112,/story.php?story_fbid=1376291569192112&id=409881809166431
Mortgage Consultancy,,2019-07-03 21:30:56,,35,35,,,,,,,1374929282661674,/story.php?story_fbid=1374929282661674&id=409881809166431
Mortgage Consultancy,,2019-07-02 10:42:20,A Quick Summary for SME Owners on Basic Criteria for Working Capital Loan Application,45,45,,,,,,,1373791192775483,/story.php?story_fbid=1373791192775483&id=409881809166431
Mortgage Consultancy,,2019-07-01 21:17:39,,36,36,,,,,,,1373343179486951,/story.php?story_fbid=1373343179486951&id=409881809166431
Mortgage Consultancy,,2019-06-29 23:27:04,"Lowest Home Loan Rates from 1.9%+! Compare 16 Banks at NO Cost to You. ‪Up to $3,000.00 CASH Reward & $400 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! PM out hotline +65 85565271 or visit us at  https://www.mortgageconsultancy.com.sg",53,53,,,,,,,1371762742978328,/story.php?story_fbid=1371762742978328&id=409881809166431
Mortgage Consultancy,,2019-06-28 21:07:42,,35,34,,1,,,,,1370947659726503,/story.php?story_fbid=1370947659726503&id=409881809166431
Mortgage Consultancy,,2019-06-28 21:05:16,,38,37,,1,,,,,1370946269726642,/story.php?story_fbid=1370946269726642&id=409881809166431
Mortgage Consultancy,,2019-06-28 17:35:58,Should I buy a HDB Resale or BTO flat?,35,34,,1,,,,,1370838133070789,/story.php?story_fbid=1370838133070789&id=409881809166431
Mortgage Consultancy,,2019-06-26 12:01:53,,46,46,,,,,,,1368997913254811,/story.php?story_fbid=1368997913254811&id=409881809166431
Mortgage Consultancy,,2019-06-23 17:27:53,"Bundled Deal for HDB Home Owners Only! Get $1,800.00 CASH Reward when you refinance your HDB home loan to 2.08%.   Curious about it?  Click here to find out more! PM out hotline +65 85565271 or visit us at  https://www.mortgageconsultancy.com.sg",47,46,,1,,,,,1366633313491271,/story.php?story_fbid=1366633313491271&id=409881809166431
Mortgage Consultancy,,2019-06-23 11:29:16,"<PROMO CLOSING ON 30TH JUNE 2019!!> Did I Just Hear the LOWEST Home Loan FIXED Rate at 2.2%+? With an Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. ‪Up to $3,000.00 CASH Reward & $400 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! PM out hotline +65 85565271 or visit us at  https://www.mortgageconsultancy.com.sg",42,42,,,,,,,1366438983510704,/story.php?story_fbid=1366438983510704&id=409881809166431
Mortgage Consultancy,,2019-06-23 11:27:10,,53,53,,,,,,,1366437856844150,/story.php?story_fbid=1366437856844150&id=409881809166431
Mortgage Consultancy,,2019-06-19 01:10:02,"WOW!! Did I Just Hear the LOWEST Home Loan FIXED Rate at 2.2%+? With an Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. ‪Up to $3,000.00 CASH Reward & $400 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",52,52,,,,,,,1362817380539531,/story.php?story_fbid=1362817380539531&id=409881809166431
Mortgage Consultancy,,2019-06-17 01:26:29,,56,56,,,,,,,1361213424033260,/story.php?story_fbid=1361213424033260&id=409881809166431
Mortgage Consultancy,,2019-06-14 00:23:49,,32,32,,,,,,,1358631377624798,/story.php?story_fbid=1358631377624798&id=409881809166431
Mortgage Consultancy,,2019-06-14 00:23:17,,39,39,,,,,,,1358630980958171,/story.php?story_fbid=1358630980958171&id=409881809166431
Mortgage Consultancy,,2019-06-14 00:22:59,,28,28,,,,,,,1358630750958194,/story.php?story_fbid=1358630750958194&id=409881809166431
Mortgage Consultancy,,2019-06-14 00:22:39,,51,49,,,2,,,,1358630387624897,/story.php?story_fbid=1358630387624897&id=409881809166431
Mortgage Consultancy,,2019-06-14 00:22:17,,37,37,,,,,,,1358630024291600,/story.php?story_fbid=1358630024291600&id=409881809166431
Mortgage Consultancy,,2019-06-08 12:47:02,"LIVE LIFE TO THE FULLEST  Many times we work very hard for our career and business. Day and night, working tirelessly and endlessly. And in a flash of moment, years have passed and we may have overlooked other aspects and our loved ones which may not make one’s life complete.  Start with small activities like setting aside 15 minutes in a quiet spot to do some self reflection or having a heart to heart talk with your loved ones.  This can make a DIFFERENCE over time.  Have a good weekend ahead!  #mortgagebroker #besthomeloan #investmentsg #sgproperty #sgrealestate #thisissingapore #mortgageconsultancy #refinance #hdbloan #hdbagent #bankloan #housingloan #SMEloan #homeloan #singaporehomeloan #personalloan #HDBBTO #HDBresale #homeloancalculator #newlaunchcondo #mortgageloan",33,33,,,,,,,1353926488095287,/story.php?story_fbid=1353926488095287&id=409881809166431
Mortgage Consultancy,,2019-06-08 06:32:08,,17,17,,,,,,,1353713194783283,/story.php?story_fbid=1353713194783283&id=409881809166431
Mortgage Consultancy,,2019-06-06 16:56:16,,19,19,,,,,,,1352453134909289,/story.php?story_fbid=1352453134909289&id=409881809166431
Mortgage Consultancy,,2019-06-06 16:55:53,,24,24,,,,,,,1352452744909328,/story.php?story_fbid=1352452744909328&id=409881809166431
Mortgage Consultancy,,2019-06-06 16:55:33,,13,13,,,,,,,1352452348242701,/story.php?story_fbid=1352452348242701&id=409881809166431
Mortgage Consultancy,,2019-06-06 16:55:14,,19,19,,,,,,,1352451978242738,/story.php?story_fbid=1352451978242738&id=409881809166431
Mortgage Consultancy,,2019-06-06 16:53:20,,14,14,,,,,,,1352450608242875,/story.php?story_fbid=1352450608242875&id=409881809166431
Mortgage Consultancy,,2019-06-05 15:54:08,Mortgage Consultancy team wishes all our Muslim friends a Selamat Hari Raya.,13,13,,,,,,,1351667478321188,/story.php?story_fbid=1351667478321188&id=409881809166431
Mortgage Consultancy,,2019-06-04 00:40:27,,5,5,,,,,,,1350369251784344,/story.php?story_fbid=1350369251784344&id=409881809166431
Mortgage Consultancy,,2019-06-02 21:21:59,Sharing.,13,13,,,,,,6,1349458311875438,/story.php?story_fbid=1349458311875438&id=409881809166431
Mortgage Consultancy,,2019-06-02 11:41:59,"Dear Property Sellers and Investors,  Unsure about your next property purchase? • Any cash payment to set aside?  • How much housing loan can I take?  • Can I afford to buy a bigger HDB, condo or landed property?  • I do not have extra funds or cash to pay for my next property purchase downpayment.  • Which bank offers the lowest interest rates?  • I have past credit records with banks and unsure which bank can approve my next property loan?  Click here to find out more!  We can help you SAVE up to $100,000 to $300,000.  https://www.mortgageconsultancy.com.sg/investors-program",13,13,,,,,,5,1349159405238662,/story.php?story_fbid=1349159405238662&id=409881809166431
Mortgage Consultancy,,2019-06-02 11:37:13,"Finding the Best Property Agent?  With 2000 HDB and Private properties valued at more than $800 million dollars worth of retail mortgages under our management, we can compare and refer Property agents based on our home owners’ reviews and feedback.  A Free one stop service to compare different property agents with no obligation to engage.  This works for all property Sellers, buyers, landlords and tenants.  Click here to find out more. https://www.mortgageconsultancy.com.sg/investors-program",9,9,,,,,,,1349156888572247,/story.php?story_fbid=1349156888572247&id=409881809166431
Mortgage Consultancy,,2019-06-02 11:29:30,"THIS POST IS FOR ALL HDB SELLERS & BUYERS!  Before you even commence on your housing plans, this is ONE VERY IMPORTANT question you should be asking.  Should I take up a housing loan from HDB or bank?  Just like the normal Singaporean, here are some of the consideration factors that most of us may have thought of... • Is HDB loan interest rate really GUARANTEED and deem as a safe haven?  • If I am going to take up a HDB loan for the second or more time, how would this affect the amount of cash I will take back from the intended sale of my current HDB flat?  • Can I still use my CPF funds to pay for bank loan housing instalment?  • Between HDB and bank loan, what’s the difference in monthly instalment and interest savings?  • Is it true that a single household can acquire 2 and more properties at a maximum 75%-80% property loan?  Allow us to share with you a way to look at this in a total different perspective.  With the right financing strategy, this can help you SAVE $100,000 - $300,000.  To find out more, simply click the button below. https://www.mortgageconsultancy.com.sg/investors-program",11,11,,,,,,,1349153325239270,/story.php?story_fbid=1349153325239270&id=409881809166431
Mortgage Consultancy,,2019-05-30 17:30:48,,16,16,,,,,,7,1346871985467404,/story.php?story_fbid=1346871985467404&id=409881809166431
Mortgage Consultancy,,2019-05-30 17:30:16,,10,10,,,,,,5,1346871628800773,/story.php?story_fbid=1346871628800773&id=409881809166431
Mortgage Consultancy,,2019-05-30 17:29:51,,11,11,,,,,,,1346871245467478,/story.php?story_fbid=1346871245467478&id=409881809166431
Mortgage Consultancy,,2019-05-27 23:12:57,"Dear SME Business Owners, Facing the following issues: Securing a business loan with the banks in Singapore a very tedious and difficult process. No time to compare the best rates and prepare the documents for approval.  Unsure about which business loan that suits you the most? Business term loan, overdraft facility, micron loan, working capital loan etc Application being rejected by banks after putting in a lot of effort and time in getting the documents. Having big plans to expand and bring your business to the next greater heights but short of capital to do so. � If you belong to one of this group, click here to get your FREE bank business loan comparison quote from as LOW as 3%+ Interest rate! https://www.mortgageconsultancy.com.sg/copy-of-investors-program",21,21,,,,,,5,1344825439005392,/story.php?story_fbid=1344825439005392&id=409881809166431
Mortgage Consultancy,,2019-05-26 22:01:20,,14,14,,,,,,,1343994865755116,/story.php?story_fbid=1343994865755116&id=409881809166431
Mortgage Consultancy,,2019-05-26 22:00:49,,17,17,,,,,,,1343994425755160,/story.php?story_fbid=1343994425755160&id=409881809166431
Mortgage Consultancy,,2019-05-26 21:46:12,"Most Property Owners would NOT know this! For the month of May 2019, here's the 4 MOST competitive home loan packages for you to choose from: A) Board & Sibor linked plan from 2.05% B) FIXED rate from 2.3% C) FIXED rate for 1-5 years D) Plans with up to $3,000.00 CASH REWARDS & $400 shopping vouchers! With our 4-step comprehensive mortgage plan, we can help you SAVE few thousands or even up to tens of thousands of DOLLARS in INTEREST! Curious about it?  Click here to find out more! https://www.mortgageconsultancy.com.sg",17,17,,,,,,1,1343983632422906,/story.php?story_fbid=1343983632422906&id=409881809166431
Mortgage Consultancy,,2019-05-18 09:08:38,"Home owners looking to sell their property but unsure about how much to ask for their selling price?  Get instant FREE market valuation on your property from our 16 bank partners in one go!  With our smart platform, home owners no longer get confused over the different prices of various properties and can now avoid the mistake of mismatch pricing.  100% transparency and hassle free!  Click here to find out more.  https://www.mortgageconsultancy.com.sg/investors-program",15,15,,,,,,,1337361643085105,/story.php?story_fbid=1337361643085105&id=409881809166431
Mortgage Consultancy,,2019-05-18 08:49:54,"Most Property Owners would NOT know this! For the month of May 2019, here's the 4 MOST competitive home loan packages for you to choose from: A) Board & Sibor linked plan from 2.05%  B) FIXED rate from 2.3% C) FIXED rate for 1-5 years  D) Plans with up to $3,000.00 CASH REWARDS & $400 shopping vouchers! With our 4-step comprehensive mortgage plan, we can help you SAVE few thousands or even up to tens of thousands of DOLLARS in INTEREST! If you think that you are paying TOO MUCH for your housing loan, click here to get your FREE answers to the promotional rates now!",19,19,,,,,,1,1337350519752884,/story.php?story_fbid=1337350519752884&id=409881809166431
Mortgage Consultancy,,2019-05-17 09:23:24,6 Important Points To Take Note Before Refinancing Your Home Loan,14,14,,,,,,,1336535669834369,/story.php?story_fbid=1336535669834369&id=409881809166431
Mortgage Consultancy,,2019-05-17 09:18:07,"Lowest Home Loan From 2.05% Compare 16 Banks at Zero Cost ‪Up to $3,000 Cash Subsidy & $400 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",10,10,,,,,,,1336532986501304,/story.php?story_fbid=1336532986501304&id=409881809166431
Mortgage Consultancy,,2019-05-17 09:15:04,,11,11,,,,,,,1336530986501504,/story.php?story_fbid=1336530986501504&id=409881809166431
Mortgage Consultancy,,2019-05-17 09:14:45,,12,12,,,,,,,1336530699834866,/story.php?story_fbid=1336530699834866&id=409881809166431
Mortgage Consultancy,,2019-05-17 09:14:17,,26,25,1,,,,,,1336530356501567,/story.php?story_fbid=1336530356501567&id=409881809166431
Mortgage Consultancy,,2019-05-09 12:09:03,,14,14,,,,,,,1330497147104888,/story.php?story_fbid=1330497147104888&id=409881809166431
Mortgage Consultancy,,2019-05-09 12:08:44,,20,20,,,,,,,1330496933771576,/story.php?story_fbid=1330496933771576&id=409881809166431
Mortgage Consultancy,,2019-05-09 12:08:26,,19,19,,,,,,,1330496670438269,/story.php?story_fbid=1330496670438269&id=409881809166431
Mortgage Consultancy,,2019-05-05 17:57:02,"Calling all Telemarketers, Door Knockers, Direct Sales Personnel, Housewives, ORD Personnel, Poly & ‘O’/‘N’ Level School Leavers! 3 Business Consultants Wanted!  Job Nature to Advise Business Owners in Singapore on Business Funding and Expansion Strategies. Requirements:  No Educational Qualifications.  FREE Training & Guidance Provided.  Zero Entry Cost. No Need to Take Exams.  Flexible Hours.  Potential Monthly Income $6K-$9K on FULL Commission Basis.  Optional Career Path to Management Role.  Office Located Near to Tanjong Pagar MRT Station. PM Us at +65 85565271.  https://www.mortgageconsultancy.com.sg",19,19,,,,,,,1327716427382960,/story.php?story_fbid=1327716427382960&id=409881809166431
Mortgage Consultancy,,2019-05-05 17:53:39,"Dear SME Business Owners, Facing the following issues: Securing a business loan with the banks in Singapore a very tedious and difficult process. No time to compare the best rates and prepare the documents for approval. Unsure about which business loan that suits you the most? Business term loan, overdraft facility, micron loan, working capital loan etc Application being rejected by banks after putting in a lot of effort and time in getting the documents. Having big plans to expand and bring your business to the next greater heights but short of capital to do so. � If you belong to one of this group, click here to get your FREE bank business loan comparison quote from as LOW as 3%+ Interest rate!",14,14,,,,,,,1327714814049788,/story.php?story_fbid=1327714814049788&id=409881809166431
Mortgage Consultancy,,2019-05-05 17:52:01,"Lowest Home Loan From 2.05% Compare 16 Banks at Zero Cost ‪Up to $3,000 Cash Subsidy & $400 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now!",9,9,,,,,,,1327714160716520,/story.php?story_fbid=1327714160716520&id=409881809166431
Mortgage Consultancy,,2019-05-04 20:51:55,,12,11,,,1,,,,1327065560781380,/story.php?story_fbid=1327065560781380&id=409881809166431
Mortgage Consultancy,,2019-05-04 20:51:34,,8,8,,,,,,,1327065340781402,/story.php?story_fbid=1327065340781402&id=409881809166431
Mortgage Consultancy,,2019-05-04 20:51:13,,12,12,,,,,,,1327065087448094,/story.php?story_fbid=1327065087448094&id=409881809166431
Mortgage Consultancy,,2019-05-04 20:50:43,,9,9,,,,,,,1327064687448134,/story.php?story_fbid=1327064687448134&id=409881809166431
Mortgage Consultancy,,2019-05-04 20:50:13,,8,8,,,,,,,1327064357448167,/story.php?story_fbid=1327064357448167&id=409881809166431
Mortgage Consultancy,,2019-05-04 20:46:51,Ways to Reduce Monthly Instalment for your Home Loan,6,6,,,,,,,1327062534115016,/story.php?story_fbid=1327062534115016&id=409881809166431
Mortgage Consultancy,,2019-04-30 15:06:10,How Long will interest rates for home loans continue to rise?,12,12,,,,,,,1323966797757923,/story.php?story_fbid=1323966797757923&id=409881809166431
Mortgage Consultancy,,2019-04-28 14:03:40,4 Types of Property Bank Loan Packages,17,17,,,,,,,1322479724573297,/story.php?story_fbid=1322479724573297&id=409881809166431
Mortgage Consultancy,,2019-04-27 17:27:05,,16,16,,,,,,,1321881094633160,/story.php?story_fbid=1321881094633160&id=409881809166431
Mortgage Consultancy,,2019-04-27 17:26:42,,10,10,,,,,,,1321880884633181,/story.php?story_fbid=1321880884633181&id=409881809166431
Mortgage Consultancy,,2019-04-27 17:26:22,,12,12,,,,,,,1321880637966539,/story.php?story_fbid=1321880637966539&id=409881809166431
Mortgage Consultancy,,2019-04-27 17:26:06,,12,12,,,,,,,1321880421299894,/story.php?story_fbid=1321880421299894&id=409881809166431
Mortgage Consultancy,,2019-04-27 17:25:33,,13,13,,,,,,,1321880151299921,/story.php?story_fbid=1321880151299921&id=409881809166431
Mortgage Consultancy,,2019-04-21 18:05:47,"Lowest Home Loan From 2.05% Compare 16 Banks at Zero Cost ‪Up to $3,000 Cash Subsidy & $680 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",18,18,,,,,,1,1317667478387855,/story.php?story_fbid=1317667478387855&id=409881809166431
Mortgage Consultancy,,2019-04-21 18:03:38,"WOW!! Did I Just Hear the LOWEST Home Loan FIXED Rate at 2.3%+? With an Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. ‪Up to $3,000.00 CASH Reward & $680 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",19,19,,,,,,,1317666655054604,/story.php?story_fbid=1317666655054604&id=409881809166431
Mortgage Consultancy,,2019-04-21 17:57:58,"Dear SME Business Owners, Facing the following issues? Securing a business loan with the banks in Singapore a very tedious and difficult process. No time to compare the best rates and prepare the documents for approval. Unsure about which business loan that suits you the most? Business term loan, overdraft facility, micron loan, working capital loan etc Application being rejected by banks after putting in a lot of effort and time in getting the documents. Having big plans to expand and bring your business to the next greater heights but short of capital to do so. � If you belong to one of this group, click here to get your FREE bank business loan comparison quote from as LOW as 3%+ Interest rate!",17,17,,,,,,,1317663925054877,/story.php?story_fbid=1317663925054877&id=409881809166431
Mortgage Consultancy,,2019-04-21 17:53:15,"Dear Property Sellers and Buyers, Are you facing the following issues but unsure about how to go about doing it? � Upgrade to a CONDO or LANDED PROPERTY? � Own 2 or more properties in Singapore? � Plan to CASH OUT $100,000 - $300,000 from your existing property, whether it’s through sale or equity term loan financing. We work with only the best property consultants, reputable developers & 16 banks in Singapore to help you achieve more without stress. If you belong to one of this group, click here to get your FREE eligibility assessment and housing financial check. https://www.mortgageconsultancy.com.sg/investors-program",16,16,,,,,,,1317660981721838,/story.php?story_fbid=1317660981721838&id=409881809166431
Mortgage Consultancy,,2019-04-19 14:06:24,Happy Good Friday and have a lovely holiday!,15,15,,,,,,,1316180248536578,/story.php?story_fbid=1316180248536578&id=409881809166431
Mortgage Consultancy,,2019-04-18 15:03:27,,11,11,,,,,,,1315465088608094,/story.php?story_fbid=1315465088608094&id=409881809166431
Mortgage Consultancy,,2019-04-18 15:03:07,,9,9,,,,,,,1315464901941446,/story.php?story_fbid=1315464901941446&id=409881809166431
Mortgage Consultancy,,2019-04-18 15:02:46,,9,9,,,,,,,1315464565274813,/story.php?story_fbid=1315464565274813&id=409881809166431
Mortgage Consultancy,,2019-04-16 08:38:22,,10,10,,,,,,,1313871608767442,/story.php?story_fbid=1313871608767442&id=409881809166431
Mortgage Consultancy,,2019-04-16 08:38:02,,11,11,,,,,,,1313871325434137,/story.php?story_fbid=1313871325434137&id=409881809166431
