source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
DollarsandSense,18/7/19 8:06,"Depending on your choices for venue, food, headcount, wedding rings, and more, your big day could cost anything from $2,000 to more than $60,000. How much did you spend on your wedding? Share with us on Telegram â¡ï¸ http://t.me/dollarsandsense",18,18,0,0,0,0,0,0,2918242381579146,/story.php?story_fbid=2918242381579146&id=386868888049854
DollarsandSense,17/7/19 8:09,Time to check if your storeroom is actually a treasure trove.,10,9,0,1,0,0,0,1,2915586111844773,/story.php?story_fbid=2915586111844773&id=386868888049854
DollarsandSense,16/7/19 17:04,University education is supposed to open doors of opportunity for your career. So why are fresh graduates still finding it so hard to find a job? Daily updates on Telegram â¡ http://t.me/dollarsandsense,7,7,0,0,0,0,0,0,2913814482021936,/story.php?story_fbid=2913814482021936&id=386868888049854
DollarsandSense,15/7/19 20:00,"Just as ShopBack lets you earn additional cashback for your online purchases, ShopBack GO allows you to do the same at physical F&B stores. Additionally, from last month onwards, you no longer have to login and ""activate""  individual merchants to enjoy the cashback.",0,0,0,0,0,0,0,0,2911347582268626,/story.php?story_fbid=2911347582268626&id=386868888049854
DollarsandSense,16/7/19 12:00,"What's the point of buying insurance when you cannot make claims? If you have an insurance claims horror story of your own, do share it with us in the comments below or e-mail editorial@dollarsandsense.sg and we might feature it on our Telegram Channel (http://t.me/dollarsandsense)!",1,1,0,0,0,0,0,0,2913233335413384,/story.php?story_fbid=2913233335413384&id=386868888049854
DollarsandSense,16/7/19 8:14,Save the dates. Daily updates on Telegram â¡ http://t.me/dollarsandsense,42,42,0,0,0,0,0,6,2912899395446778,/story.php?story_fbid=2912899395446778&id=386868888049854
DollarsandSense,15/7/19 17:06,"Not having a large lump sum of money should not be an excuse for not investing, thanks to the variety of options available for investing automatically each month. Read More: https://dollarsandsense.sg/12-investment-platforms-singaporeans-can-use-invest-fixed-monthly-sum/ Which investment platform do you use? Vote on Telegram â¡ http://t.me/dollarsandsense",159,155,1,3,0,0,0,16,2911134952289889,/story.php?story_fbid=2911134952289889&id=386868888049854
DollarsandSense,15/7/19 12:05,The newly revamped Funan Mall is no longer just a tech mecca - with plenty of deals and steals to be had.,9,8,0,1,0,0,0,0,2910684002334984,/story.php?story_fbid=2910684002334984&id=386868888049854
DollarsandSense,15/7/19 8:03,"Both allow investors to start investing with small sums of money, which makes them suitable for young investors who are just starting to build up their capital.",25,25,0,0,0,0,0,0,2910293422374042,/story.php?story_fbid=2910293422374042&id=386868888049854
DollarsandSense,14/7/19 10:26,"Investor can now trade up to 76 DLC counters on SGX, including 6 newly-added ones: City Development, Singapore Airlines, Singapore Exchange, AAC Technologies, Sunny Optical and Sands China.",2,2,0,0,0,0,0,0,2907785082624876,/story.php?story_fbid=2907785082624876&id=386868888049854
DollarsandSense,13/7/19 10:09,DollarsAndSense Managing Editor Timothy Ho shares perspectives on how we should look at growing our wealth - by considering how we plan to preserve it as well.,21,20,1,0,0,0,0,0,2905190856217632,/story.php?story_fbid=2905190856217632&id=386868888049854
DollarsandSense,12/7/19 17:02,Programming classes will soon be taught in all Primary Schools. Here are other essential skills for the job market that students will still need to pick up themselves.,8,8,0,0,0,0,0,0,2903270069743044,/story.php?story_fbid=2903270069743044&id=386868888049854
DollarsandSense,12/7/19 12:01,Co-working spaces are already changing how and where many of us work. Here are some of the best spots you can tell your boss about.,1,1,0,0,0,0,0,0,2902800043123380,/story.php?story_fbid=2902800043123380&id=386868888049854
DollarsandSense,12/7/19 8:08,"If we want to celebrate National University of Singapore and Nanyang Technological University, Singapore jointly being 11th best among all the universities in the world, then what should we make of the fact that Singapore Management University was ranked at 477th place?",34,29,5,0,0,0,0,2,2902411743162210,/story.php?story_fbid=2902411743162210&id=386868888049854
DollarsandSense,11/7/19 17:00,Here's what happens if you are single and your HDB flat outlives you. Daily updates on Telegram â¡ï¸ http://t.me/dollarsandsense,15,13,0,0,1,1,0,0,2900673440002707,/story.php?story_fbid=2900673440002707&id=386868888049854
DollarsandSense,11/7/19 12:00,"With the right high-interest savings account, you can be rewarded with additional, risk-free interest for taking steps to improve your personal finances. For example, the DBS Multiplier gives you interest rates of up to 3.8%* p.a. when you take actions like buying insurance, start investing, and use credit cards responsibly, with no minimum salary credit or credit card spend required. This makes it suitable for young adults who are just starting out in the workforce, as well as couples that are looking to optimise their interest rates. This infographic highlights 9 great reasons why you should consider using the DBS Multiplier Account.  To find out more, visit:  http://bit.ly/2xJv3r3  *Terms and conditions apply. (This infographic is brought to you in collaboration with DBS)",131,125,0,3,3,0,0,63,2900186320051419,/story.php?story_fbid=2900186320051419&id=386868888049854
DollarsandSense,11/7/19 8:14,"While not compulsory, marriage preparation programmes are highly encouraged as they give couples a strong foundation for a blissful life together.",6,6,0,0,0,0,0,0,2899832103420174,/story.php?story_fbid=2899832103420174&id=386868888049854
DollarsandSense,10/7/19 17:06,You can learn from the way Singapore implements policies for citizens to build up your own retirement adequacy.,4,4,0,0,0,0,0,0,2898111230258928,/story.php?story_fbid=2898111230258928&id=386868888049854
DollarsandSense,10/7/19 12:00,Have you received your Merdeka Generation Package welcome folder yet? Here's the complete list of benefits you will be enjoying. Read More: https://dollarsandsense.sg/merdeka-generation-package-2019-whos-eligible-and-what-singaporeans-will-be-receiving/ Access exclusive updates on Telegram â¡ï¸ http://t.me/dollarsandsense,24,24,0,0,0,0,0,0,2897487980321253,/story.php?story_fbid=2897487980321253&id=386868888049854
DollarsandSense,10/7/19 8:05,Invest like aÌ¶ bÌ¶oÌ¶sÌ¶sÌ¶ Temasek Holdings. Access exclusive updates on Telegram â¡ï¸ http://t.me/dollarsandsense,22,22,0,0,0,0,0,0,2897233300346721,/story.php?story_fbid=2897233300346721&id=386868888049854
"DollarsandSense,Kang Heong,Insurance Discussion SG",9/7/19 17:08,"[Happening Tonight At 7pm] Insurance Discussion SG, Singapore's largest insurance community on Facebook, will be holding their first ever Ask-Me-Anything session tonight with Vincent Ee, CEO and Co-Founder of Financial Alliance (Official). Vincent has 30 yearsâ experience in the financial services industry, with 17 years of those years at the helm of Financial Alliance. He is also a firm advocate of providing quality, independent financial advice to consumers in Singapore. When: 9 July 2019 (TODAY), 7pm to 9pm Where: https://www.facebook.com/groups/InsuranceSG/ How You Can Participate? [ASK] Post your questions under the post, or if you prefer to remain anonymous, you can use this form: https://forms.gle/GS9dsHuruDGrHupSA [SHARE] Spread the word to your colleagues or those whom you know who have interest in the topic [PARTICIPATE] Take part in the discussion with Vincent and other community members when the AMA goes 'live' at 7pm tonight. 9 July 2019, 7pm to 9pm Vincent has 30 yearsâ experience in the financial services industry, with 17 years of those years at the helm of Financial Alliance. He is also a firm advocate of providing quality, independent financial advice to consumers in Singapore. Post your questions in the comments below, or if you prefer to remain anonymous, you can use this form:  Spread the word to your colleagues or those whom you know who have interest in the topic Take part in the discussion with Vincent and other community members when the AMA goes 'live' at 7pm tonight.question. e.g. ""Hi Vincent, I'm a tied agent, and I want to know...""- Keep all discussions on-topic and respectful, so everyone can benefit from a fruitful and beneficial discussion.- The moderators reserve the right to delete/block anyone who is abusive or disruptive.Update: The AMA is completed Thank you for your participation! Do look out for the next one! ",5,4,0,1,0,0,0,0,2895556443847740,/story.php?story_fbid=2895556443847740&id=386868888049854
DollarsandSense,9/7/19 12:08,Non-bank brokerages offer services that are just as compelling and cutting-edge.,4,4,0,0,0,0,0,0,2895112083892176,/story.php?story_fbid=2895112083892176&id=386868888049854
DollarsandSense,9/7/19 8:13,You can be a true kiasu Singaporean and download all 10 of these apps today. Access exclusive updates on Telegram â¡ï¸ http://t.me/dollarsandsense,19,19,0,0,0,0,0,0,2894724890597562,/story.php?story_fbid=2894724890597562&id=386868888049854
DollarsandSense,8/7/19 20:00,"Endowment plans are sometimes also confusingly named ""savings plans"". Here's how they work.",14,14,0,0,0,0,0,0,2893195427417175,/story.php?story_fbid=2893195427417175&id=386868888049854
DollarsandSense,8/7/19 17:09,Remember: Acai is pronounced as ah-sah-EE.,6,5,0,1,0,0,0,1,2893041464099238,/story.php?story_fbid=2893041464099238&id=386868888049854
DollarsandSense,8/7/19 12:00,"In Singapore, applying for a BTO flat often comes before the actual proposal for many couples. What are some of the considerations couples need to discuss before they apply?  We prepared 7 questions to quiz 3 couples. Find out how they fared!  This video is brought to you in collaboration with Ministry of National Development. Start planning your housing journey here: www.mnd.gov.sg/yourhousingjourney",60,59,0,1,0,0,0,10,2892339370836114,/story.php?story_fbid=2892339370836114&id=386868888049854
DollarsandSense,8/7/19 8:06,"Turns out, it is not difficult for Singaporeans to meet the CPF Full Retirement Sum, even on a monthly income of $1,500. At least on paper. How much do you think Singaporean seniors would realistically need for their retirement to sustain a basic standard of living? Vote on Telegram â¡ï¸ http://t.me/dollarsandsense",38,30,5,0,1,2,0,10,2892195440850507,/story.php?story_fbid=2892195440850507&id=386868888049854
DollarsandSense,7/7/19 11:40,"Proposal for a multi-billion dollar REIT merger, new IPO of a well-loved F&B franchise operator, news of a potential privatisation, and police raids on an overseas subsidiary â all within this past week.",8,8,0,0,0,0,0,0,2889938887742829,/story.php?story_fbid=2889938887742829&id=386868888049854
DollarsandSense,6/7/19 10:02,You get all the perks of private property design and facilities  while receiving government grants â whatâs not to like?,17,16,1,0,0,0,0,1,2887164468020271,/story.php?story_fbid=2887164468020271&id=386868888049854
DollarsandSense,5/7/19 17:00,DollarsAndSense Co-Founder Dinesh Dayani shares some invaluable advice on managing personal finances with your life partner. Exclusive updates and insights on Telegram ð http://t.me/dollarsandsense,30,30,0,0,0,0,0,0,2885202954883089,/story.php?story_fbid=2885202954883089&id=386868888049854
"DollarsandSense,DollarsandSense",5/7/19 12:02,"Back in May, our Managing Editor Timothy Ho sat down for a one-on-one conversation with Vincent Ee, CEO and Co-Founder of Financial Alliance (Official). They spoke about the crisis of trust in the financial services industry, and what can consumers do to have a productive working relationship with their adviser. For those who want to discuss this topic (and others) with Vincent, here's your chance! Vincent will be hosting an Ask-Me-Anything (AMA) session on Insurance Discussion SG this coming Tuesday (9 July 2019) Here's How You Can Participate: [ASK] Submit any questions/comments you have for Vincent using this form: https://forms.gle/GS9dsHuruDGrHupSA [SHARE] Spread the word to those whom you know who have interest in the topic. [PARTICIPATE] Head over to Insurance Discussion SG during the AMA to take part in the discussion with Vincent and other community members. Here is a (non-exhaustive) list of topics that can be discussed at the AMA:- - What are greatest challenges that financial advisory professionals face - and what they can do about it? - What are the traits and skills needed for a successful career as a financial adviser? - Perspectives on the industry and regulatory landscape moving forward - What is his own investment/insurance portfolio like?A 2018 study by the CFA Institute found that only 10% of respondents believe that financial advisors put their clientsâ interest, first while less than 50% trust the industry as a whole. We sat down with Vincent Ee, Founder and CEO of Financial Alliance (Official), Singapore's largest independent financial advisory firm, to discuss the issue of trust in the financial advisory sector, and what consumers can do to get the best advice. This video was brought to you in collaboration with Financial Alliance. Find out more about Financial Alliance at https://fa.com.sg Read More: https://dollarsandsense.sg/independent-financial-adviser-vs-financial-adviser-vs-tied-agent-different/ Recorded at Nanyang Polytechnic's Diploma in Mass Media Management studios.",1,1,0,0,0,0,0,0,2884804294922955,/story.php?story_fbid=2884804294922955&id=386868888049854
DollarsandSense,5/7/19 8:16,"If you are thinking of leaving your 9-to-5 job to be an entrepreneur, here are some SkillsFuture SG courses you can take to give you a solid start. What job would you be doing? Vote on Telegram â¡ï¸ http://t.me/dollarsandsense",8,8,0,0,0,0,0,1,2884399094963475,/story.php?story_fbid=2884399094963475&id=386868888049854
DollarsandSense,4/7/19 17:20,"One size doesn't always fit all. Here are other studios with something different to offer from the ""default"" choice of Serangoon Broadway.",6,6,0,0,0,0,0,0,2882639121806139,/story.php?story_fbid=2882639121806139&id=386868888049854
DollarsandSense,4/7/19 12:00,We all need a good savings account that give us the features we need - and give us good interest. And so do your kids.,7,7,0,0,0,0,0,2,2882015178535200,/story.php?story_fbid=2882015178535200&id=386868888049854
DollarsandSense,4/7/19 8:09,You are far from being alone. There are many communities available for you to meet other moms and mutually support one another.,11,11,0,0,0,0,0,1,2881686315234753,/story.php?story_fbid=2881686315234753&id=386868888049854
DollarsandSense,3/7/19 20:00,"âIn financial planning, always put ahead your children's basic needs â primarily nutrition, healthcare, and education â ahead of your wants. They are your responsibility and your asset at the same time. At some point, one should also realise that mental preparation for children is as important as financial preparation. Being mentally prepared means that we are psychologically ready to face challenges that come in child upbringing and being equipped to raise and educate children to become decent individuals. Some affluent parents may assume that money can buy their children all kinds of success, but oftentimes actual cases, as reported by school teachers, show that some of these children fall short of a basic decent character. I think mental preparation is key to addressing this. Marriage isn't just the union of two people; it's the union of two families. So, it is important in marriage to give thought to our family members. Often, the organic reciprocity in being considerate to each other is a recipe for family happiness. The love and support from them is crucial, especially in, but not limited to, the early stages of building a family. In our case, particularly, having parents who support our child upbringing when we have tutorials to attend is an immense blessing that we are truly grateful for, something we cannot valuate in monetary terms. To me, success is fulfilling my responsibilities as a husband, father, and son, on top being a good student. That means that I provide for the family, and I am there when they need me. As for student responsibilities, success is when I participate in class willingly, enquire when I don't understand, and give my best in the work I submit. The outcome (i.e. grades), as I have learned, is often not in my control. I also strive to observe good relations with my lecturers and tutors. As a family person, one should always strive to make decisions level-headedly. Have a leap of faith but measure your capacity before that leap.â - Muhammad 'Arif Bin Muhammad Khairul Tan #SuccessfulSingaporeans Read More: https://dollarsandsense.sg/successful-singaporeans-undergrad-dad-funds-education-raises-family/",66,60,0,6,0,0,0,1,2880308325372552,/story.php?story_fbid=2880308325372552&id=386868888049854
DollarsandSense,3/7/19 17:30,"Diabetes is a growing problem in Singapore. In 2014, about 440,000 Singapore residents who were 18 years and above had diabetes. Despite its prevalence, misconceptions are still widespread about what diabetes is and what can Singaporeans do to lower their risks. Regardless of how many of these diabates-related quiz questions you got correct, we hope you'll learn something from this video. Find out more about Avivaâs MyCoreCI Plan here: https://www.aviva.com.sg/en/insurance/life-and-health/my-core-critical-illness-plan/?utm_source=dollars_n_sense_3&utm_medium=video&utm_campaign=mycoreci (This video is brought to you in collaboration with Aviva)",48,45,2,0,0,1,0,1,2879694378767280,/story.php?story_fbid=2879694378767280&id=386868888049854
DollarsandSense,3/7/19 8:06,Some interesting insights that we learnt being part of the DollarsAndSense Telegram community.  https://t.me/dollarsandsense,12,12,0,0,0,0,0,0,2879365015466883,/story.php?story_fbid=2879365015466883&id=386868888049854
DollarsandSense,2/7/19 20:00,[DID YOU KNOW] The Singapore Ministry of Manpower will assess your household income when deciding whether to grant you a work permit employing a Foreign Domestic Worker.,48,42,1,0,5,0,0,5,2877862505617134,/story.php?story_fbid=2877862505617134&id=386868888049854
DollarsandSense,2/7/19 12:16,GrabFood isnât the only show in town if youâre looking for home food deliveries.,8,7,1,0,0,0,0,0,2877174442352607,/story.php?story_fbid=2877174442352607&id=386868888049854
DollarsandSense,2/7/19 8:07,"If you're a business owner and havenât tapped on these grants (or even heard about them), now is the time. Which app would you be likely to use? Vote on Telegram ð http://t.me/dollarsandsense",10,10,0,0,0,0,0,1,2876740282396023,/story.php?story_fbid=2876740282396023&id=386868888049854
DollarsandSense,1/7/19 20:00,"For some, National Service is a great time to save up, accumulate personal finance knowledge, and begin investing.",49,35,12,0,1,1,0,10,2875193905883994,/story.php?story_fbid=2875193905883994&id=386868888049854
DollarsandSense,1/7/19 17:11,"While there is no way to assign a dollar amount to the contributions and sacrifices made by NSmen, here are some of the monetary benefits that recognise and reward NSmen - whether that's yourself, a brother, father, friend, or colleague. Read More: https://dollarsandsense.sg/ippt-marksmanship-ns-home-award-benefits-guide-financial-benefits-nsmen/ Access first-hand updates on Telegram ð http://t.me/dollarsandsense",70,64,3,1,2,0,0,18,2874971662572885,/story.php?story_fbid=2874971662572885&id=386868888049854
DollarsandSense,1/7/19 12:12,"REITs investing is one way to become a property investor from as little as a few hundred dollars, and without having to deal with any of the headaches.",31,31,0,0,0,0,0,1,2874504779286240,/story.php?story_fbid=2874504779286240&id=386868888049854
DollarsandSense,1/7/19 8:15,"Lifelong buddies, service to Singapore, personal development â the best things in NS life are priceless. For everything else, thereâs the eMart. To NSmen past and present - happy SAF Day! Which is your favourite item to buy? Vote on Telegram ð http://t.me/dollarsandsense",20,17,3,0,0,0,0,5,2874101012659950,/story.php?story_fbid=2874101012659950&id=386868888049854
DollarsandSense,30/6/19 10:00,"If you are already a paid subscriber to some of these telco companies, would it make sense to also invest in them?",9,9,0,0,0,0,0,0,2871457086257676,/story.php?story_fbid=2871457086257676&id=386868888049854
DollarsandSense,29/6/19 10:00,Insurers have been launching a range of critical Illness policies to meet the evolving needs of Singaporeans. Here's an introduction on how these insurance plans work.,18,18,0,0,0,0,0,1,2868993216504063,/story.php?story_fbid=2868993216504063&id=386868888049854
DollarsandSense,28/6/19 17:11,Some food for thought to think about while you're waiting for your movie to start this weekend.  More bite-sized content on Telegram ð http://t.me/dollarsandsense,6,4,1,1,0,0,0,0,2867137393356312,/story.php?story_fbid=2867137393356312&id=386868888049854
DollarsandSense,28/6/19 12:11,"Should you use a WiFi router, data roaming or overseas data SIM card for your overseas travel? You can save on your data costs by making the right choice for your destination.",6,6,0,0,0,0,0,0,2866689526734432,/story.php?story_fbid=2866689526734432&id=386868888049854
DollarsandSense,28/6/19 8:11,"If you are 55 years old or older, you will first need to set aside the Full Retirement Sum (FRS) in your Retirement Account before you can use any remaining savings for your childâs education. Planning ahead will help prevent nasty surprises when the time comes when your child embarks on their tertiary education.",16,16,0,0,0,0,0,0,2866261453443906,/story.php?story_fbid=2866261453443906&id=386868888049854
DollarsandSense,27/6/19 20:00,"Youâve probably heard this before: Thereâs no such thing as ""free"". This applies to interest-free instalments as well.",24,22,0,0,1,1,0,1,2861806560556062,/story.php?story_fbid=2861806560556062&id=386868888049854
DollarsandSense,27/6/19 17:01,"Have you visited Jewel Changi Airportâs latest attractions? Plan your next visit with the help of this video, which gives you a tour of the various attractions and how much it will cost you and your family. Read More: https://dollarsandsense.sg/jewel-changi-airport-complete-price-guide-attractions/ Join our Telegram community so you don't miss our daily updates and exclusive content ð http://t.me/dollarsandsense",4,4,0,0,0,0,0,1,2864553566948028,/story.php?story_fbid=2864553566948028&id=386868888049854
DollarsandSense,27/6/19 12:00,"[DID YOU KNOW] Choosing the right credit card can sometimes mean the difference of hundreds of dollars of savings. This infographic illustrates how much you can save with the CIMB World Mastercard, which gives you: - Unlimited cashback of 2%* for categories like Wine & Dine, Entertainment & Recreation, Automobile and Duty Free shopping. - Unlimited cashback of 1.5%* on all other spend. - No minimum spend requirement. If you're interested to find out more and apply for yourself, visit: https://cimbbank.sg/WMC27June * Terms and conditions apply This infographic is brought to you in collaboration with CIMB Bank.",16,15,0,0,1,0,0,0,2863770233693028,/story.php?story_fbid=2863770233693028&id=386868888049854
DollarsandSense,27/6/19 8:11,"Women need to incur more than $17,000 due to menstruation over the course of their lives.",2,2,0,0,0,0,0,0,2863694810367237,/story.php?story_fbid=2863694810367237&id=386868888049854
DollarsandSense,26/6/19 20:00,Ministry of Finance (Singapore) announced today that 1.7 million Singaporeans will receive GST Voucher benefits to the tune of $1 billion in 2019. Here's how much you will stand to receive.,11,11,0,0,0,0,0,0,2861955233874528,/story.php?story_fbid=2861955233874528&id=386868888049854
DollarsandSense,26/6/19 17:10,"Here's how budget shops earn money even when there are âfire salesâ all day, every day. Access first-hand updates on Telegram ð http://t.me/dollarsandsense",101,96,2,1,2,0,0,8,2861870580549660,/story.php?story_fbid=2861870580549660&id=386868888049854
DollarsandSense,26/6/19 12:04,More than 1 in 3 Singaporeans today are marrying a non-citizen. Access first-hand updates on Telegram ð http://t.me/dollarsandsense,45,42,0,0,3,0,0,13,2861359713934080,/story.php?story_fbid=2861359713934080&id=386868888049854
DollarsandSense,25/6/19 12:02,... Mentors.,0,0,0,0,0,0,0,0,2858726977530687,/story.php?story_fbid=2858726977530687&id=386868888049854
DollarsandSense,26/6/19 8:07,Valuable advice from a veteran technical analysis trader and coach who has been trading professionally for more than 10 years. #myfirsttrade,5,5,0,0,0,0,0,0,2860963047307080,/story.php?story_fbid=2860963047307080&id=386868888049854
DollarsandSense,25/6/19 17:22,"If youâre already using an EZ-Link card, download the EZ-Link companion app to earn points, unlock additional features, and enjoy greater convenience.",8,7,1,0,0,0,0,1,2859233124146739,/story.php?story_fbid=2859233124146739&id=386868888049854
DollarsandSense,25/6/19 8:15,The best time to prepare for your death is when youâre alive and well.,16,16,0,0,0,0,0,2,2858333877569997,/story.php?story_fbid=2858333877569997&id=386868888049854
DollarsandSense,24/6/19 20:00,"In Singapore, home ownership is widely regarded as an rite of passage to strive for. However, renting does convey some advantages over buying a property for staying in.",3,3,0,0,0,0,0,1,2856429911093727,/story.php?story_fbid=2856429911093727&id=386868888049854
DollarsandSense,24/6/19 17:00,"The first version of this infographic was wildly popular, and we've made it even better with your inputs and feedback. This overview of key moments in a Singaporean's life allows you to pre-empt them and make the best decisions for you and your loved ones. For a more detailed look at each of these milestones - and the implications they have on you financially - refer to this companion article: https://dollarsandsense.sg/singaporeans-roadmap-key-personal-financial-schemes-decisions-make-every-age-singapore/ For first-hand updates and insights daily, be sure to follow the DollarsAndSense Telegram Channel: http://t.me/dollarsandsense",553,499,3,6,14,29,2,62,2855959484474103,/story.php?story_fbid=2855959484474103&id=386868888049854
DollarsandSense,24/6/19 12:21,"For those of you who want to buy a car this year, but need to carefully manage your finances at the same time.",6,6,0,0,0,0,0,0,2856106941126024,/story.php?story_fbid=2856106941126024&id=386868888049854
DollarsandSense,24/6/19 8:05,"A good first step to optimising your personal finances is picking a high interest rate savings account, over a savings account that gives you 0.05% interest per annum.",14,14,0,0,0,0,0,0,2855682284501823,/story.php?story_fbid=2855682284501823&id=386868888049854
DollarsandSense,23/6/19 10:29,Singaporeans often queue to eat at their favourite restaurants. Do these companies make for an appetising addition to your investment portfolio as well?,5,5,0,0,0,0,0,0,2853334624736589,/story.php?story_fbid=2853334624736589&id=386868888049854
DollarsandSense,22/6/19 10:00,Even little ones need the right insurance policies,4,4,0,0,0,0,0,0,2850602038343181,/story.php?story_fbid=2850602038343181&id=386868888049854
DollarsandSense,21/6/19 17:15,"If you find yourself at a loss of words after being approached by a persistent street canvasser, this article might just come in handy.",37,31,6,0,0,0,0,8,2848802295189822,/story.php?story_fbid=2848802295189822&id=386868888049854
DollarsandSense,21/6/19 12:04,"As these young Singaporeans have shown, good things can come out stepping out of your comfort zone.",2,2,0,0,0,0,0,0,2848332318570153,/story.php?story_fbid=2848332318570153&id=386868888049854
DollarsandSense,21/6/19 8:03,Singaporeans are not known to pass up the opportunity to save money. So we conducted a survey to better understand the reasons households haven't switched to an Open Electricity Market retailer.,7,7,0,0,0,0,0,5,2847909835279068,/story.php?story_fbid=2847909835279068&id=386868888049854
DollarsandSense,20/6/19 17:26,Buying counterfeit products doesnât make you a bad person. But it doesnât mean you should do it.,7,6,1,0,0,0,0,1,2846156185454433,/story.php?story_fbid=2846156185454433&id=386868888049854
DollarsandSense,20/10/19 10:00,Can sector rotation be one way to beat the market return?,4,4,0,0,0,0,0,0,3175929855810396,/story.php?story_fbid=3175929855810396&id=386868888049854
DollarsandSense,14/10/19 16:58,Planning to take advantage of the new Enhanced CPF Housing Grant for first-time homeowners? Find out if you're currently eligible to buy a HDB flat - or what it takes for you to be.,7,7,0,0,0,0,0,1,3157610980975617,/story.php?story_fbid=3157610980975617&id=386868888049854
DollarsandSense,10/10/19 8:08,"Rayner Teo, one of Singaporeâs most followed traders on social media, gives his take on how traders and brokers may be affected by the new increase in FX minimum margin requirements",2,2,0,0,0,0,0,0,3144722708931111,/story.php?story_fbid=3144722708931111&id=386868888049854
DollarsandSense,4/10/19 8:02,Continue reading if winning real prize money for testing your investing prowess against other investors sound good to you.,2,2,0,0,0,0,0,0,3127650943971621,/story.php?story_fbid=3127650943971621&id=386868888049854
DollarsandSense,2/10/19 17:00,"There are three main types of insurance policies that provide payouts for disability: Disability Income Insurance, Total Permanent Disability and Severe Disability Insurance. Here's how each of them works.",2,2,0,0,0,0,0,0,3122556857814363,/story.php?story_fbid=3122556857814363&id=386868888049854
DollarsandSense,30/9/19 8:04,Return Our CPF or 1M65 with CPF. Which camp are you in?,30,26,1,1,1,0,1,13,3116473805089335,/story.php?story_fbid=3116473805089335&id=386868888049854
DollarsandSense,16/9/19 16:58,"From browser extensions to apps and cards, here are apps and services that can help you save money when you spend.",24,22,0,2,0,0,0,1,3077893108947405,/story.php?story_fbid=3077893108947405&id=386868888049854
DollarsandSense,10/9/19 12:00,Cash today is better than more cash tomorrow? You might change your mind when you see exactly how much you could be receiving when you defer your CPF LIFE payouts.,38,34,0,4,0,0,0,5,3061298607273522,/story.php?story_fbid=3061298607273522&id=386868888049854
DollarsandSense,3/9/19 12:09,"As Singaporeans, we work hard. But is our money working hard and smart for us?",137,121,1,0,2,10,3,21,3043002592436457,/story.php?story_fbid=3043002592436457&id=386868888049854
DollarsandSense,21/8/19 16:59,For those who don't want to put in much effort but still want to earn higher interest rates.,22,21,0,1,0,0,0,2,3008693835867333,/story.php?story_fbid=3008693835867333&id=386868888049854
DollarsandSense,16/8/19 8:17,"Is Muji classified as a stationery shop, furniture store, clothes retailer, or retailer of foodstuffs? Is a cafe run by a hotel considered a food & beverage joint or classified as part of the hotel? The mysteries of MCC - explained.",10,10,0,0,0,0,0,0,2994595263943857,/story.php?story_fbid=2994595263943857&id=386868888049854
DollarsandSense,14/8/19 12:07,We all know that insurers reward safe drivers with a No-Claim Discount (NCD) on their motor insurance premiums. Vouch Insurance wants to take it a step further by giving drivers an additional No-Claim Rebate. We explain how it works.,3,3,0,0,0,0,0,0,2989779097758807,/story.php?story_fbid=2989779097758807&id=386868888049854
DollarsandSense,13/8/19 8:00,"It's 2019. If you're still using a regular savings account and not a high-interest savings account, here are 9 good reasons why you should switch.",17,17,0,0,0,0,0,6,2986732608063456,/story.php?story_fbid=2986732608063456&id=386868888049854
DollarsandSense,10/8/19 10:46,There are many good reasons to start investing. But there are also equally many good reasons why people don't.,13,13,0,0,0,0,0,1,2979338452136205,/story.php?story_fbid=2979338452136205&id=386868888049854
DollarsandSense,6/8/19 8:09,"It is important that entrepreneurs choose the right company structure that gives them their desired level of protection, flexibility, and cost.",3,3,0,0,0,0,0,0,2968825576520826,/story.php?story_fbid=2968825576520826&id=386868888049854
DollarsandSense,30/7/19 20:00,"Thanks to YOU, we now have 5,000 awesome, like-minded members of our personal finance community on Telegram! If you haven't already done so, we invite you to check out the DollarsAndSense Telegram channel for bite-sized, interactive updates daily:  http://t.me/dollarsandsense Read More: https://dollarsandsense.sg/5-interesting-financial-decisions-behaviours-learnt-dollarsandsense-telegram-channel/",17,14,0,3,0,0,0,0,2952020994867951,/story.php?story_fbid=2952020994867951&id=386868888049854
DollarsandSense,29/7/19 18:00,GST Voucher cash payouts are coming in August. How much will you be receiving?,13,12,0,1,0,0,0,1,2949166335153417,/story.php?story_fbid=2949166335153417&id=386868888049854
DollarsandSense,18/7/19 17:00,Paying using the right credit card can lead to savings in the thousands of dollars â all while not requiring you to spend a cent more.,2,2,0,0,0,0,0,0,2919202751483109,/story.php?story_fbid=2919202751483109&id=386868888049854
DollarsandSense,18/7/19 8:06,"Depending on your choices for venue, food, headcount, wedding rings, and more, your big day could cost anything from $2,000 to more than $60,000. How much did you spend on your wedding? Share with us on Telegram â¡ï¸ http://t.me/dollarsandsense",18,18,0,0,0,0,0,0,2918242381579146,/story.php?story_fbid=2918242381579146&id=386868888049854
DollarsandSense,12/7/19 8:08,"If we want to celebrate National University of Singapore and Nanyang Technological University, Singapore jointly being 11th best among all the universities in the world, then what should we make of the fact that Singapore Management University was ranked at 477th place?",34,29,5,0,0,0,0,2,2902411743162210,/story.php?story_fbid=2902411743162210&id=386868888049854
