source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Mortgage Consultancy,18/4/19 15:02,,9,9,0,0,0,0,0,0,1315464565274813,/story.php?story_fbid=1315464565274813&id=409881809166431
Mortgage Consultancy,16/4/19 8:38,,10,10,0,0,0,0,0,0,1313871608767442,/story.php?story_fbid=1313871608767442&id=409881809166431
Mortgage Consultancy,16/4/19 8:38,,11,11,0,0,0,0,0,0,1313871325434137,/story.php?story_fbid=1313871325434137&id=409881809166431
Mortgage Consultancy,15/4/19 10:56,,8,8,0,0,0,0,0,0,1313214322166504,/story.php?story_fbid=1313214322166504&id=409881809166431
Mortgage Consultancy,15/4/19 10:55,,11,11,0,0,0,0,0,0,1313213858833217,/story.php?story_fbid=1313213858833217&id=409881809166431
Mortgage Consultancy,12/4/19 9:26,,5,5,0,0,0,0,0,0,1311147692373167,/story.php?story_fbid=1311147692373167&id=409881809166431
Mortgage Consultancy,12/4/19 9:26,,3,3,0,0,0,0,0,0,1311147529039850,/story.php?story_fbid=1311147529039850&id=409881809166431
Mortgage Consultancy,12/4/19 9:25,,9,9,0,0,0,0,0,0,1311147385706531,/story.php?story_fbid=1311147385706531&id=409881809166431
Mortgage Consultancy,12/4/19 9:25,,20,20,0,0,0,0,0,0,1311147099039893,/story.php?story_fbid=1311147099039893&id=409881809166431
Mortgage Consultancy,6/4/19 12:38,"Dear property owners, Are you facing one of these issues currently? ï¿½Wondering how you can convert one flat into a brand new condo and landed property or even 2 at the same time? ï¿½How a family household is able to obtain a 75%-80% MAXIMUM loan from the banks even for their 2nd property? ï¿½Business owners wanting to buy their own office or property but have difficulty in raising funds for downpayment? ï¿½Getting MORE than 100% financing on your business property? With our in-house Creative financing methods, many property owners have benefitted from it! We work with only the best property consultants, reputable developers & 16 banks in Singapore to help you achieve more without stress. Curious about it? Click here to find out more www.mortgageconsultancy.com.sg",9,9,0,0,0,0,0,0,1307152126106057,/story.php?story_fbid=1307152126106057&id=409881809166431
Mortgage Consultancy,6/4/19 12:33,Look out for our Business & Mortgage Consultants in office buildings at town area on next week. We have some promo campaigns on the best financing rates to share. Do say âHiâ to us when you see us! Www.mortgageconsultancy.com.sg,8,8,0,0,0,0,0,0,1307149276106342,/story.php?story_fbid=1307149276106342&id=409881809166431
Mortgage Consultancy,5/4/19 21:29,,13,13,0,0,0,0,0,0,1306669286154341,/story.php?story_fbid=1306669286154341&id=409881809166431
