comment	commenter	date	num_comment	num_likes	url	username
@not.jems @shizzlez_diddlez	peanutc.ake	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@catheelino	praditya.kurniawan	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@viawinwin ✌️😁	jmmalibiran	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
Is this our Jon lim @juliqueee	adelineys	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@tiantianzi lol 😂	yongjieeeeeeee	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@clarissaachung	whoisanders	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
Yes! Banquets are expensive and boring! Have a daytime garden buffet lunch or the like, where people and wedding couple can mingle.	catpetejul	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
Exactly why we had a buffet instead! And I got all my gowns from Taobao! 😂	standshadowcat	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
Good advice... weddings are meant for memories, not for extravaganza	nigel24515	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
It's back hehe @zanneeyy	nickyxkhor	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@edloisang	dontevale	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
I love the special edition married marshmallows at the end so cute	hazeymaisy	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
❤️	bransonlemontay	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@mandymzz	alberthojianqiang	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@jaslynftw	danieltantantan	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@gavingola 😍🎉🙌	wan_tinggg	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@rebelofhearts_ 😛	farhanace	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@chiannnz some i agree some I don't... 😬	phuachuian	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
@clydepuah	ngj85	2019-08-26T10:50:12.000Z	56	1,479	http://instagram.com/p/B1n9ww7l9SL/	thewokesalaryman
eh please snap out of your dreams	thewokesalaryman	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
The truth! 💯	rltapia_	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
Truth!	fibofx	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
This was the post that made me go woah. 💯 👍🏻	zaahster	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
Really enjoy your posts. Cheers!	xuannnbin	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
Do you guys think that universal basic income would mean a happier society?	tim_nlsg	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
Money cannot buy happiness. But it sure can buy you things and experiences that makes you happy!!	cat_disturbing_unit	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
Being content with little is a selfish way of thinking especially when one has dependents.	sinkietemplatelife	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
I’ve seen this before, but was still awesome to go through it again. Thank you for the reminder.	adamizzy	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
@storm_paulse21 @andremisrole	candio82	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
@basicnblack	yappadidoo	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
It's better to cry in a Lamborghini than to cry on a 🚲	zx_yio	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
@longerthanlong	shujuannn	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
@c.mayling this kinda thing should be obvious lul	dj.jinsu	2019-08-20T06:15:52.000Z	21	1,656	http://instagram.com/p/B1YBmNClAef/	thewokesalaryman
can I be honest of all the posts we’ve done ever this is my fav	thewokesalaryman	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
I love this truth! Not many of us are that rich to party and travel the world in our 20s. It just seems like that on our friend’s social media but we never know if it was because their family is still supporting themz	reggielhy	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
You’re impacting my life. Thanks man👍🏻	adrisyamsoeyadi	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@zacjay	gabrielcjj	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@pipichansx	titustayzk	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@potchie_llancon	magoo0420	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Love this post too, it reminds me why my effort of managing my finances now is correct while most of my friends indulge in other things. tho I feel FOMO but I know it's for the better and for my future!	kokokrunchkabara	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
I love this piece of advice and wish someone teach me this earlier.	arielnyanko	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
the prob here is.. sg?	exactambiguity	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@adeadrixian	naicheee	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@jason_jer188 check out this page, it's the one I've been telling you about they post a lot of good things and discussions about finances 🤙	jiyew	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
The problem is rather the mindset that we as a society have imo rigid, arrogant, unable to think for ourselves.	edmundtan14	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@gavingola	wan_tinggg	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@gnofsalohcin	chrisscrossxx	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
I wish someone told me this in my 20s 😭	kisykumalasari	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@brisk4i	deitymon_	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
And then you have china cutting through Thailand 😁	meanakushi	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Bold of you to assume I even have money to spend	gacha._.nad	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Working at 65? LOL there's a lot of people working at 75. This is an expensive world where you have to make a lot of money to retire by 65. You live to 95 that's 30 years without work you better save Millions	cog1st	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@uteflayoibay__	bernyby	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@solai.y	terryaki_tan	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@edloisang read pls	dontevale	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Something bothers me is how to managing asset	andrian_ekaputra	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Favourite of them all.	allisonmalfoy	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@_shawnnny_	kailing_chong	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Thanks for letting more people know about this fact ❤️	bransonlemontay	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@yoitsbryanswag	amyyyt	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
I like this man	mentaikogirl	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
❤️	catpetejul	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
But I’m approaching 40 liao 😂	evacomics	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Some ppl still YOLO at 30s	ngiap.han	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
bitter truth!	matt93mn	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@nokescueta @dr_jheck @tinpacate @tinnpiamonte @rush.kei @maricoryasona @annricalde04	de_real	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
Thank you	a_dhaneswara	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
@melvin.takahata	gtakahata	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
✨ Thank you	watasiqing	2019-08-15T08:10:38.000Z	51	2,685	http://instagram.com/p/B1LWwcXF5-n/	thewokesalaryman
for our overseas friends - the 5Cs were the mark of success our parents used to pursue. Car, Condominium, Credit Card, Cash and Country club. But those are mostly lame. Here’s what we think are important instead:	thewokesalaryman	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
Okay this so woke 👍🏻 me likey	f.akbb	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
Hmm. I can't find the marshmellow in the 4th picture	justbenedict	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
So amazing and woke 🙌🏻	lydiakmr	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
Spot on!🙌	ascentbikes	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
Good relationships, joyful experiences, and health	jololeni	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
Saw 美滿人生 recently, was reminded the 6th C... Coffin	liammbaker1	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
👍👍👍	ger_zhuo	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
@lloydbalce	bernadettevroxas	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
@juliothexx just find out some gems	iamel_nari	2019-08-11T00:36:50.000Z	11	974	http://instagram.com/p/B1APpNAlY_i/	thewokesalaryman
We also believe this 3000%	thewokesalaryman	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Good inspiring story	kertapradhana	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
This is so you @farisharrun. I’m proud of you, you’re self-made man ❤️	farahinmh	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Did your dad also *expect *you to give him a portion of whatever you earned?	zkwong92	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Hello, I found this shared by a friend. Really love this and your other post. Thanks for these and look forward to more stories 👏🏻	misslailai	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
I also believe in this strongly. I would rather rely on myself to make my own fortune than rely on parents. That said, the mindset that the wealthy have about money is the one that helps them to make more money and having the right connections helps. A lot. So having wealthy parents who can help you to make even more money helps tremendously. Due to poverty, my parents tend to spend all whatever they have some money (strike 4D, for example) and have no proper financial planning and management. When my father got hospitalised that's when everything gone to shit. I'm glad that tough period is over and I've learnt and grew up a lot from it.	arielnyanko	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@soopeng_cello see this	pyee_23	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@xn1rudh30	singaporehomesbysue	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
I’m glad I found your page! I’ve always been trying to find ways to educate kids on money and your comics have great lessons! Keep up the good work 👍	breakingbaddebt	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@zoelimenqi	shauntpk	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Thank you for this. Been feeling down the past few weeks about how some of my friends got it easy in life	jkurtperea	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Loved this one. Thank you	tinsanity25	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@21_shiliu_6 some food for thought!	gtakahata	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@deakirana	christopher_putra	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
this is so sensible! @prabuuuu_	lavanyaaaa	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
The best-selling book of all time says that a good man will leave an inheritance to his children and his children's children	cog1st	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
I never expect to inherit anything from my parents because I hope they will live forever....	dinih	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@yoitsbryanswag	amyyyt	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
👏	meayushgoel	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Hi just curious, this is really your life story?	m._shabis	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@carameliciousz	aloylqs	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
💪🏽💪🏽	mercybeastly	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@puang_haojie	shujuannn	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Awesome bro 🔥 Thanks for sharing this	satrk6	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Good story 2 read @desinonputri	nencorr	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
you stayed muscular til the end of the panels 😂	xndrta	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
So true! Not gonna leave too much for my only kid. He needs to have something to work for or he may just float through life like a bum.	catpetejul	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
100k by 30? thats a realistic goal! how much for financial independence....?	alice_fullstop	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
didn’t know i needed this man thanks for sharing!	themosticonicbichaoqiu	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
@whypiewhy yes!	aunty42069	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
Nice story! Thank you for sharing	adamizzy	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
But I inherited debts... Its not nothing	khaman_	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
I think it’s great your dad taught you financial independence, though wouldn’t it have been nice to have a leg up like the other rich kids so you get a headstart?	lydiakmr	2019-08-09T13:28:22.000Z	58	1,662	http://instagram.com/p/B08eWSVFE0x/	thewokesalaryman
this was our very first post, and not a lot of people have seen it yet (compared to the later ones)	thewokesalaryman	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
😍	gladys.co	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@de_real	danarizaa	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
Thanks man. I really learned alot from you guys.	ngjfbryan	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@zhiyingg_ @amaslow_ @tohmaetoo	joshchow.cr	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
Hey that's a creative ways to remind the important things that have been easily overlook! 👍	kelvin_fate	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@maereyesmd great reminders and tips here!	adamosmund	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
Gotta wonder, you mention Singapore Savings Bonds a lot. Is this something you would recommend world-wide or is it better to seek out the benefits of bonds from our own countries? I'm still learning about bonds in general mind you.	wesleytoldmetogetinsta	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@wqien reminder to ms wan	yuansterrr	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@hafiqraz	el_yazido	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@shaneshxn	ngchinern	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@weihaoooooo	mailameleh	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
Eventho i live in Jakarta, your post still relevant. Kuddos for you, keep doing the great job 🙏🔥	ayogasvara	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@urmainehoe	phationista	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@alaricirala follow this guy. Start saving money. Good for future	nigelmoxie	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@benjamin_tpayne	glorianguwy	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
Just discovered ur page, awesome finance stuff guys! Jiayou on it, I'll definitely feature u guys on my story from time to time	sambalhustler	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@hidors	migsldl	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@leikiali	yodalila	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
I'm so happy i discover ur page! u guys have a lot of good and valuable stuff in here..thank u	capkim	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@vickcai	thewokesalaryman	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
are u a designer? great ig account! love it’ 💪🏻❤️🌟	whythefuckcare	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@goh_jiaying	gengcun	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
@__juunnn	plinelim	2019-08-04T07:43:56.000Z	32	1,680	http://instagram.com/p/B0u-9ODFRvs/	thewokesalaryman
eh pls if you young don’t view this as a long-term thing — link in bio	thewokesalaryman	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
Perfect for a side income 👍🏻	derylhkl	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
Delivering food an in between job but the market feels bare as heck right now. :/	wesleytoldmetogetinsta	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
Do what you need to to survive but always be planning for what’s next.	klinsensees	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
Makes a good side hustle and also for people who are in-between jobs and need a temporary income substitute.	femmefinance.my	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
One of the best posts. Good job 👍	hamnivlem	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
Nice! Perfect to drive when going towards work 😂	stars_xxoo	2019-07-31T14:22:11.000Z	7	580	http://instagram.com/p/B0lZWrFBS9t/	thewokesalaryman
If you no longer want to be a slave to fare hikes, breakdowns, high petrol costs, consider cycling	thewokesalaryman	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
(If you want to get in debt and become extraordinarily attached to a piece of metal because you sacrificed a lot for it, get a car ❤️)	thewokesalaryman	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@kitorihuang	strongertmr	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
How far is your home from your office? I want to do this but I don't know if it's practical.	deesaffelstein	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
I chuckled at the 11b reference. Thanks for educating and making a NSF’s day!	jiankaigoh	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
Problem is we'll get all sweaty when we reach office	marcelhuangg	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@clarence_goh	jeanywang	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
Thanks for sharing! Do you have to bike long distance to get to work? My office in the CBD area is quite far from my house so I'm not sure if I should switch from MRT to bike yet.	arielnyanko	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
If you really wanna buy cars, don’t buy it with debts, buy it with 💰 cash	deanils	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
I think the reason why people dont cycle is bcs world today is NOT SAFE. Especially for women, anything could happen nowadays if they cycle ALONE ☹️	eykamar_sn	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
Do you shower after getting to work?	alberthojianqiang	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
But if use to drive grab???	yuyuweiwei	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
I wish I could cycle in KL.	adamizzy	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
My office doesn’t have a toilet to shower in tho :/	eveleboss	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@ray_relic	nawonders_	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@thamjiakyeo	hongsheng91	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@janelyq Crispy Columbia Cute Chinese Chicken*	quoteshaun	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@janelyq Crispy Columbia Cute Chinese Chicken*	quoteshaun	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
Thoughts on owning a motorbike instead?	joshuayeo	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
@c.heery bike from tanpines to Boon Lay g?	junweikjw	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
I remember a Jeopardy final a few years ago that asked to name the invention Susan B. Anthony thought did more for women’s liberation than anything else. The answer (question): What is a bicycle? I’d never heard the quote before, but “bicycle” was the immediate and only thing that popped in my mind during the final Jeopardy music. It was all that to me on a personal level. I used to have dream cars (VW Bug, then VW Thing, then a hearse), but once I got a road bike, the world cracked open and I still see no need for a car. Trucks and things that haul shit, sure, but a car? No.	yndawycih	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
This so you omg hahahah @jeremykazuki	ohylauren	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
New follower and already a fan. Your from SG? Thanks for the good and practical content - joseph from PH	susmarjowseph	2019-07-27T00:02:30.000Z	47	963	http://instagram.com/p/B0ZjyrbFE8n/	thewokesalaryman
We believe in this 300%	thewokesalaryman	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
whoever did this 💯	wolfbunnies	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@rchlchua @xoffput sigh	xinni.s	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
